Make,Fuel_Type,Model,Variant,Unnamed: 0,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Doors,Gears,Power,Torque,Tripmeter,Seating_Capacity,Wheels_Size,12v_Power_Outlet,Number_of_Airbags,Compression_Ratio,USB_Ports
Bmw,Diesel,X7,Xdrive30D Dpe Signature,1051,10250000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,0.0,0.0
Bmw,Petrol,M4,Coupe,1052,13590000,6.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,10.2,0.0
Porsche,Petrol,911,Carrera S,1053,17420000,6.0,4.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0
Porsche,Petrol,911,Carrera S Cabriolet,1054,18844000,6.0,4.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0
Nissan,Petrol,Gtr,3.8 V6,1055,21240272,6.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Aston Martin,Petrol,Vantage,Coupe,1056,29500000,8.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
Aston Martin,Petrol,Rapide,Luxe,1057,38845823,12.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,11.1,0.0
Ferrari,Petrol,812 Superfast,Superfast,1058,52000000,12.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Maruti Suzuki,Petrol,Alto 800 Tour,H1,1059,354235,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
Maruti Suzuki,Petrol,Alto 800 Tour,H1 (O),1060,356559,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Hyundai,Diesel,Grand I10 Nios,Magna 1.2 Crdi,1061,675090,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Era 1.2 Vtvt,1062,504990,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Magna 1.2 Vtvt,1063,589610,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Magna Amt 1.2 Vtvt,1064,642610,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Sportz 1.2 Vtvt,1065,643350,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Sportz Amt 1.2 Vtvt,1066,703350,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,1067,673350,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10 Nios,Asta 1.2 Vtvt,1068,718950,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Grand I10 Nios,Sportz Amt 1.2 Crdi,1069,790350,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Grand I10 Nios,Asta 1.2 Crdi,1070,804450,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Xcent,S 1.2,1071,643769,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Xcent,S At 1.2,1072,733734,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,14.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Xcent,Sx 1.2,1073,705546,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Xcent,Sx 1.2 (O),1074,782346,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Xcent,S 1.2 Crdi,1075,742033,3.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Xcent,E,1076,581078,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Xcent,Sx 1.2 Crdi,1077,798558,3.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Xcent,Sx 1.2 Crdi (O),1078,875358,3.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Xcent,E Crdi,1079,673261,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Petrol,Micra,Xl (O) Cvt,1080,662880,3.0,12.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,9.8,0.0
Nissan,Petrol,Micra,Xv Cvt,1081,781686,3.0,12.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,9.8,0.0
Nissan,Diesel,Micra,Xld (O),1082,743504,4.0,8.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Micra,Xvd,1083,812964,4.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Bolero,Zlx,1084,942263,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero,Slx,1085,917055,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero,Sle,1086,860720,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero,Ex,1087,815883,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero,Ex Non Ac,1088,773678,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Maruti Suzuki,Diesel,Ciaz,1.3L Alpha Smart Hybrid,1089,1102689,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ciaz,1.3L Sigma Smart Hybrid,1090,919689,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ciaz,1.3L Delta Smart Hybrid,1091,980689,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ciaz,1.3L Zeta Smart Hybrid,1092,1062689,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Sigma Smart Hybrid,1093,819689,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Delta Smart Hybrid,1094,881689,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Zeta Smart Hybrid,1095,958689,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Alpha Smart Hybrid,1096,997689,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Delta At Smart Hybrid,1097,980689,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Zeta At Smart Hybrid,1098,1058688,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ciaz,1.5L Alpha At Smart Hybrid,1099,1098689,4.0,4.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ciaz,1.5L Alpha,1100,1138189,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0
Maruti Suzuki,Diesel,Ciaz,1.5L Delta,1101,997689,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0
Maruti Suzuki,Diesel,Ciaz,1.5L Zeta,1102,1109189,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,1.6 Mpi Ambition,1103,998599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,1.5 Tdi Cr Active,1104,1006139,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,1.6 Mpi Active,1105,881916,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,1.5 Tdi Cr Ambition,1106,1129599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,1.5 Tdi Cr Ambition At,1107,1249599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,1.6 Mpi Style At,1108,1243599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,1.5 Tdi Cr Style At,1109,1399599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,1.5 Tdi Cr Style,1110,1273599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,1.6 Mpi Style,1111,1115599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,1.6 Mpi Ambition At,1112,999599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,Onyx Mt Petrol,1113,975599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Rapid,Onyx At Petrol,1114,1099599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,Onyx Mt Diesel,1115,1158599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Rapid,Onyx At Diesel,1116,1273599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Fiat,Petrol,Abarth Punto,1.4 T-Jet,1117,980970,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.4 Crdi E Plus,1118,999990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt E Plus,1119,999990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Sx,1120,1232534,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Sx (O),1121,1394437,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Sx At,1122,1377363,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Sx Dual Tone,1123,1287041,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.4 Crdi S,1124,1197919,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi Sx,1125,1366797,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi Sx (O),1126,1543564,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi Sx At,1127,1527395,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi Sx Dual Tone,1128,1421208,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi S At,1129,1336033,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Sx (O) Executive,1130,1422937,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Hyundai,Diesel,Creta,1.6 Crdi Sx (O) Executive,1131,1572064,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Hyundai,Diesel,Creta,1.4 Crdi Ex,1132,1107167,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,1.6 Vtvt Ex,1133,1092192,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Creta,Sports Edition Petrol,1134,1279983,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Diesel,Creta,Sports Edition Diesel,1135,1414247,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Xe,1136,1345363,3.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Xm,1137,1471368,3.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Xt,1138,1591368,3.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Xz,1139,1721368,3.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Xz Dual Tone,1140,1732231,3.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Harrier,Revotorq Dark Edition,1141,1730755,3.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Isuzu,Diesel,Dmax V-Cross,Standard,1142,1654783,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0
Isuzu,Diesel,Dmax V-Cross,High Z,1143,1806813,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0
Isuzu,Diesel,Dmax V-Cross,Z Prestige,1144,1999000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,3.0
Mitsubishi,Petrol,Outlander,2.4L Outlander,1145,2693000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Honda,Hybrid,Accord Hybrid,2.0 At,1152,4321237,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,5-Series,520D Luxury Line,1153,5930000,4.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Bmw,Diesel,5-Series,530D M Sport,1154,6680000,6.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Bmw,Petrol,5-Series,530I M Sport,1155,5980000,6.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,2.0
Bmw,Diesel,6-Series,630D Gt Luxury Line,1156,6890000,6.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,6-Series,630D Gt M Sport,1157,7450000,6.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Bmw,Petrol,6-Series,630I Gt Luxury Line,1158,6440000,8.0,4.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,6-Series,620D Gt Luxury Line,1159,6440000,4.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0
Porsche,Petrol,Macan,S,1160,8503000,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Porsche,Petrol,Macan,Base,1161,6998000,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Jaguar,Petrol,F-Type,5.0 Convertible R,1162,23659454,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaguar,Petrol,F-Type,5.0 Coupe R,1163,22155390,6.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Jaguar,Petrol,F-Type,Svr Coupe,1164,26501830,8.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
Jaguar,Petrol,F-Type,Svr Convertible,1165,28004965,8.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
Jaguar,Petrol,F-Type,2.0L Coupe,1166,9092578,6.0,4.0,2.0,8.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
Jaguar,Petrol,F-Type,2.0L Convertible,1167,10144987,6.0,4.0,2.0,8.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
Jaguar,Petrol,F-Type,2.0 Convertible R Dynamic,1168,10419200,8.0,4.0,2.0,8.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
Jaguar,Petrol,F-Type,2.0 Coupe R Dynamic,1169,9366433,4.0,4.0,2.0,8.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
Bmw,Petrol,M5,Competition,1170,15490000,8.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0
Lexus,Diesel,Lx 570,V8,1171,23290000,0.0,8.0,4.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0
Ferrari,Petrol,458 Spider,V8,1172,43367500,8.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Vxi,1173,479000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Vxi Ags,1174,526000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Zxi,1175,548000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Lxi,1176,434000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Vxi,1177,513501,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Vxi Ags,1178,560500,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Zxi Ags,1179,594800,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Lxi (O),1180,441000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Vxi (O),1181,486001,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Vxi (O),1182,520500,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,1.2L Vxi Ags (O),1183,567500,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,Petrol,Wagon,Vxi Ags (O),1184,533000,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki R,CNG,Wagon,Lxi Cng,1185,500500,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki R,CNG,Wagon,Lxi (O) Cng,1186,507500,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Petrol,Tiago Nrg,1.2L Revotron,1187,594993,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Tiago Nrg,1.05L Revotorq,1188,689993,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Petrol,Tiago Nrg,1.2L Revotron Amt,1189,639993,3.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N4,1190,797802,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N6,1191,905642,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N8,1192,984818,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N4 +,1193,832415,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N6 Amt,1194,972359,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Nuvosport,N8 Amt,1195,1048603,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Nissan,Petrol,Kicks,Xl Petrol,1196,955000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Petrol,Kicks,Xv Petrol,1197,1095000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Kicks,Xl Diesel,1198,1109000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Kicks,Xv Diesel,1199,1251000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Kicks,Xv Premium,1200,1369000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Kicks,Xv Premium (O),1201,1465000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Kicks,Xv Premium (O) Dual Tone,1202,1465000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Nissan,Diesel,Kicks,Xe Diesel,1203,989000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Winger,15S,1204,1205000,4.0,0.0,5.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Hyundai,Electric,Kona Electric,Premium,1205,2371858,0.0,0.0,5.0,0.0,136.0,0.0,2.0,4.0,17.0,0.0,6.0,0.0,0.0
Toyota,Hybrid,Camry,Hybrid,1206,3788000,4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,0.0,0.0
Audi,Diesel,A5,Sportback,1207,6061200,4.0,0.0,4.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Land Rover,Diesel,Discovery,3.0 Hse Diesel,1208,10205494,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Diesel,Discovery,3.0 Se Diesel,1209,9689321,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Petrol,Discovery,3.0 Hse Petrol,1210,8433741,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Petrol,Discovery,3.0 Se Petrol,1211,8077550,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Diesel,Discovery,3.0 S Diesel,1212,8877094,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Petrol,Discovery,3.0 S Petrol,1213,7693664,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Diesel,Discovery,3.0 Hse Luxury Diesel,1214,10861088,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Land Rover,Petrol,Discovery,3.0 Hse Luxury Petrol,1215,8937846,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0
Lexus,Hybrid,Ls 500H,Luxury,1216,18221000,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0
Lexus,Hybrid,Ls 500H,Ultra Luxury,1217,18736000,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0
